Date,000001.SS,000300.SS,399001.SZ,EFA,URTH,XU100.IS,^AEX,^AORD,^ATX,^AXJO,^BFX,^BSESN,^BVSP,^CASE30,^DJGT,^DJI,^FCHI,^FTMC,^FTSE,^GDAXI,^GDOW,^GSPC,^GSPTSE,^HSI,^IBEX,^IPSA,^ISEQ,^IXIC,^JKSE,^KLSE,^KS11,^MERV,^MXX,^N225,^NSEI,^NZ50,^OMX,^OMXC25,^OMXH25,^RUT,^SET.BK,^SPG100,^SPG1200,^SPLAC,^SSMI,^STI,^STOXX,^STOXX50E,^TASI.SR,^TWII,^VIX
2024-07-16,2976.303955078125,3498.280029296875,8877.01953125,78.79322052001953,151.09071350097656,11139.240234375,933.469970703125,8243.2998046875,3683.25,7999.2998046875,4006.469970703125,80716.546875,129110.0,,,40954.48046875,7580.02978515625,21213.80078125,8164.89990234375,18518.029296875,,5667.2001953125,22995.400390625,17727.98046875,11090.5,,9808.330078125,18509.33984375,7224.29296875,1625.9599609375,2866.090087890625,1526268.0,54378.19140625,41275.078125,24613.0,12184.490234375,2613.580078125,1957.6600341796875,4462.81982421875,2263.669921875,1321.31005859375,,,,12260.9296875,3487.909912109375,517.2999877929688,4947.830078125,12080.3701171875,23997.25,13.1899995803833
2024-07-17,2962.85498046875,3501.580078125,8835.1396484375,78.376220703125,149.4152069091797,11134.041015625,916.5399780273438,8303.5,3674.860107421875,8057.89990234375,4017.590087890625,,129450.0,,,41198.078125,7570.81005859375,21093.30078125,8187.5,18437.30078125,,5588.27001953125,22851.19921875,17739.41015625,11105.2001953125,,9757.6201171875,17996.919921875,7224.2177734375,1633.5400390625,2843.2900390625,1524496.0,53744.78125,41097.69140625,,12256.3603515625,2597.56005859375,1916.4100341796875,4476.97998046875,2239.669921875,1319.7900390625,,,,12333.9296875,3489.570068359375,514.8300170898438,4891.4599609375,12157.6103515625,23769.8203125,14.479999542236328
2024-07-18,2977.133056640625,3520.929931640625,8879.330078125,77.60041046142578,148.07481384277344,11139.4404296875,916.0399780273438,8272.7001953125,3677.820068359375,8036.5,4003.52001953125,81343.4609375,127652.0,,,40665.01953125,7586.5498046875,21234.19921875,8204.900390625,18354.759765625,,5544.58984375,22726.80078125,17778.41015625,11147.5,,9771.3701171875,17871.220703125,7321.07080078125,1633.81005859375,2824.35009765625,1528791.0,53043.0,40126.3515625,24800.849609375,12329.4404296875,2597.7900390625,1921.300048828125,4464.740234375,2198.2900390625,1324.760009765625,,,,12247.6103515625,3471.159912109375,514.010009765625,4870.1201171875,12188.3203125,23398.470703125,15.930000305175781
2024-07-19,2982.30908203125,3539.02001953125,8903.23046875,77.1252212524414,147.0300750732422,11156.140625,907.3099975585938,8209.2001953125,3671.840087890625,7971.60009765625,3983.85009765625,80604.6484375,127616.0,,,40287.53125,7534.52001953125,21067.69921875,8155.7001953125,18171.9296875,,5505.0,22690.400390625,17417.6796875,11087.5,,9703.51953125,17726.939453125,7294.4951171875,1636.550048828125,2795.4599609375,1569019.0,53678.51953125,40063.7890625,24530.900390625,12325.599609375,2570.6298828125,1939.43994140625,4431.56982421875,2184.35009765625,1317.1400146484375,,,,12173.4404296875,3447.56005859375,510.0299987792969,4827.240234375,,22869.259765625,16.520000457763672
2024-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12202.9296875,,
2024-07-22,2964.216064453125,3514.919921875,8869.8203125,77.93982696533203,148.59716796875,11172.740234375,916.9500122070312,8166.39990234375,3686.550048828125,7931.7001953125,4033.010009765625,80502.078125,127860.0,,,40415.44140625,7622.02001953125,21138.69921875,8198.7998046875,18407.0703125,,5564.41015625,22872.69921875,17635.880859375,11143.7998046875,,9367.419921875,18007.5703125,7321.97607421875,1622.0699462890625,2763.510009765625,1590407.0,54006.921875,39599.0,24509.25,12309.91015625,2593.429931640625,1955.52001953125,4494.3798828125,2220.64990234375,,,,,12296.740234375,3437.260009765625,514.7899780273438,4897.43994140625,12174.759765625,22256.990234375,14.90999984741211
2024-07-23,2915.368896484375,3439.8798828125,8606.580078125,77.50343322753906,148.12408447265625,11089.44140625,914.969970703125,8208.599609375,3685.89990234375,7971.10009765625,4038.14990234375,80429.0390625,126590.0,,,40358.08984375,7598.6298828125,21091.5,8167.39990234375,18557.69921875,,5555.740234375,22813.80078125,17469.359375,11212.7001953125,,9406.599609375,17997.349609375,7313.85693359375,1629.6800537109375,2774.2900390625,1635674.0,53707.73828125,39594.390625,24479.05078125,12425.580078125,2596.429931640625,1962.52001953125,4452.18994140625,2243.27001953125,1301.5400390625,,,,12278.8203125,3461.159912109375,515.469970703125,4916.7998046875,12105.5400390625,22871.83984375,14.720000267028809
2024-07-24,2901.951904296875,3418.169921875,8493.099609375,76.52397918701172,145.10816955566406,10991.541015625,903.4600219726562,8205.5,3678.7900390625,7963.7001953125,4047.179931640625,80148.8828125,126423.0,,,39853.87109375,7513.72998046875,20950.80078125,8153.7001953125,18387.4609375,,5427.1298828125,22639.599609375,17311.05078125,11210.099609375,,9349.849609375,17342.41015625,7262.7587890625,1621.1400146484375,2758.7099609375,1582113.0,53168.41015625,39154.8515625,24413.5,12530.990234375,2570.969970703125,1972.719970703125,4401.18017578125,2195.3701171875,1298.0799560546875,,,,12203.169921875,3460.820068359375,512.2999877929688,4861.8701171875,12101.2099609375,,18.040000915527344
2024-07-25,2886.741943359375,3399.27001953125,8474.7001953125,76.03910064697266,144.38870239257812,10871.4423828125,898.5700073242188,8094.2998046875,3669.25,7861.2001953125,4070.2099609375,80039.796875,125954.0,,,39935.0703125,7427.02001953125,20884.400390625,8186.39990234375,18298.720703125,,5399.22021484375,22608.0,17021.91015625,11145.599609375,,9392.48046875,17181.720703125,7240.27685546875,1615.1800537109375,2710.64990234375,1538280.0,52931.87109375,37869.51171875,24406.099609375,12396.26953125,2562.3701171875,1963.25,4413.35009765625,2222.97998046875,1291.5799560546875,,,,12105.5400390625,3430.449951171875,508.6300048828125,4811.27978515625,12026.2099609375,,18.459999084472656
2024-07-26,2890.89697265625,3409.2900390625,8597.169921875,77.00886535644531,145.99520874023438,10891.3427734375,906.6400146484375,8153.39990234375,3671.77001953125,7921.2998046875,4088.199951171875,81332.71875,127492.0,,,40589.33984375,7517.68017578125,21356.30078125,8285.7001953125,18417.55078125,,5459.10009765625,22814.80078125,17021.310546875,11165.900390625,,9541.4599609375,17357.880859375,7288.1669921875,1612.8800048828125,2731.89990234375,1542022.0,52819.578125,37667.41015625,24834.849609375,12349.4697265625,2578.75,1964.7099609375,4462.85009765625,2260.070068359375,1307.2099609375,,,,12241.490234375,3426.469970703125,512.8300170898438,4862.5,,22119.2109375,16.389999389648438
2024-07-29,2891.844970703125,3390.739990234375,8514.650390625,76.66943359375,145.9459228515625,10733.7431640625,904.1199951171875,8224.2998046875,3663.0400390625,7989.60009765625,4116.85986328125,81355.84375,126954.0,,,40539.9296875,7443.83984375,21252.099609375,8292.400390625,18320.669921875,,5463.5400390625,22779.599609375,17238.33984375,11117.7998046875,,9536.0302734375,17370.19921875,7288.89697265625,1624.56005859375,2765.530029296875,1481242.0,52515.78125,38468.62890625,24836.099609375,12313.6201171875,2580.0,1973.0799560546875,4486.0,2235.330078125,,,,,12214.900390625,3444.179931640625,511.7900085449219,4815.39013671875,12121.400390625,22164.490234375,16.600000381469727
2024-07-30,2879.300048828125,3369.3798828125,8468.580078125,76.843994140625,145.531982421875,10691.6435546875,907.989990234375,8176.60009765625,3702.9599609375,7953.2001953125,4142.39990234375,81455.3984375,126139.0,,,40743.328125,7474.93994140625,21432.5,8274.400390625,18411.1796875,,5436.43994140625,22824.69921875,17002.91015625,11202.599609375,,9619.9697265625,17147.419921875,7241.86376953125,1611.93994140625,2738.18994140625,1411953.0,52325.421875,38525.94921875,24857.30078125,12391.0498046875,2595.25,1995.739990234375,4525.81005859375,2243.139892578125,1308.0899658203125,,,,12282.01953125,3441.77001953125,514.0800170898438,4841.0,12064.650390625,22223.5703125,17.690000534057617
2024-07-31,2938.7490234375,3442.080078125,8754.08984375,77.93013000488281,147.80870056152344,10638.54296875,920.6199951171875,8320.400390625,3701.0400390625,8092.2998046875,4130.2001953125,81741.34375,127652.0,,,40842.7890625,7531.490234375,21600.69921875,8368.0,18508.650390625,,5522.2998046875,23110.80078125,17344.599609375,11065.0,,9674.0703125,17599.400390625,7255.76220703125,1625.5699462890625,2770.68994140625,1481853.0,53136.83984375,39101.8203125,24951.150390625,12405.26953125,2609.330078125,2010.6700439453125,4537.18017578125,2254.47998046875,1320.8599853515625,,,,12317.4404296875,3455.93994140625,518.1799926757812,4872.93994140625,12109.51953125,22199.349609375,16.360000610351562
2024-08-01,2932.386962890625,3419.27001953125,8673.580078125,75.86454010009766,145.18702697753906,10798.0419921875,907.1400146484375,8343.7998046875,3644.60009765625,8114.7001953125,4104.83984375,81867.546875,127395.0,,,40347.96875,7370.4501953125,21459.19921875,8283.400390625,18083.05078125,,5446.68017578125,22723.19921875,17304.9609375,10854.2998046875,,9497.16015625,17194.150390625,7325.98486328125,1624.25,2777.679931640625,1500217.0,52417.48046875,38126.328125,25010.900390625,12487.9404296875,2547.179931640625,1996.489990234375,4493.2001953125,2186.159912109375,1322.75,,,,,3419.840087890625,,,12045.7802734375,22642.099609375,18.59000015258789
2024-08-02,2905.337890625,3384.389892578125,8553.5498046875,74.6717300415039,142.53578186035156,10473.4443359375,878.9099731445312,8170.39990234375,3527.159912109375,7943.2001953125,4015.080078125,80981.953125,125854.0,,,39737.26171875,7251.7998046875,20826.400390625,8174.7001953125,17661.220703125,,5346.56005859375,22227.599609375,16945.509765625,10672.900390625,,9263.3701171875,16776.16015625,7308.123046875,1611.050048828125,2676.18994140625,1433350.0,52242.37890625,35909.69921875,24717.69921875,12453.0400390625,2467.0,1946.989990234375,4375.9501953125,2109.31005859375,1313.0799560546875,,,,11875.51953125,3381.449951171875,497.8500061035156,4638.7001953125,,21638.08984375,23.389999389648438
2024-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11754.3701171875,,
2024-08-05,2860.697998046875,3343.320068359375,8395.0498046875,73.04252624511719,138.65257263183594,9893.34765625,860.4400024414062,7859.39990234375,3443.699951171875,7649.60009765625,3888.56005859375,78759.3984375,125270.0,,,38703.26953125,7148.990234375,20236.69921875,8008.2001953125,17339.0,,5186.330078125,,16698.359375,10423.400390625,,9148.2099609375,16200.080078125,7059.65283203125,1536.47998046875,2441.550048828125,1420523.0,51776.48046875,31458.419921875,24055.599609375,12264.490234375,2411.260009765625,1877.8900146484375,4269.81005859375,2039.1600341796875,1274.6700439453125,,,,11543.25,3243.669921875,487.04998779296875,4571.60009765625,11504.4599609375,19830.880859375,38.56999969482422
2024-08-06,2867.283935546875,3342.97998046875,8463.8603515625,73.16859436035156,139.71701049804688,9881.1474609375,866.7000122070312,7890.10009765625,3468.360107421875,7680.60009765625,3887.989990234375,78593.0703125,126267.0,,,38997.66015625,7130.0400390625,20367.69921875,8026.7001953125,17354.3203125,,5240.02978515625,21979.400390625,16647.33984375,10390.5,,9153.83984375,16366.849609375,7129.21484375,1574.3900146484375,2522.14990234375,1457571.0,52399.62890625,34675.4609375,23992.55078125,12245.759765625,2402.9599609375,1908.22998046875,4278.43994140625,2064.300048828125,1274.010009765625,,,,11510.4599609375,3198.43994140625,488.44000244140625,4575.22021484375,11679.16015625,20501.01953125,27.709999084472656
2024-08-07,2869.833984375,3341.489990234375,8449.580078125,73.51770782470703,139.14537048339844,10024.2470703125,886.0800170898438,7913.10009765625,3553.4599609375,7699.7998046875,3994.300048828125,79468.0078125,127514.0,,,38763.44921875,7266.009765625,20576.0,8166.89990234375,17615.150390625,,5199.5,21881.0,16877.859375,10599.0,,9277.75,16195.8095703125,7212.130859375,1591.8699951171875,2568.409912109375,1452161.0,52680.8984375,35089.62109375,24297.5,12278.2099609375,2442.1298828125,1921.1400146484375,4373.58984375,2035.1099853515625,1290.550048828125,,,,11843.1796875,3249.719970703125,495.9599914550781,4668.06005859375,11729.7099609375,21295.279296875,27.850000381469727
2024-08-08,2869.90087890625,3342.93994140625,8446.2099609375,74.74931335449219,142.1021270751953,10098.4462890625,884.489990234375,7886.5,3544.639892578125,7682.0,4002.340087890625,78886.21875,128661.0,,,39446.48828125,7247.4501953125,20508.599609375,8145.0,17680.400390625,,5319.31005859375,22225.599609375,16891.830078125,10558.0,,9279.1796875,16660.01953125,7195.12109375,1590.3800048828125,2556.72998046875,1530366.0,52876.55078125,34831.1484375,24117.0,12257.2802734375,2450.389892578125,1926.0899658203125,4402.669921875,2084.419921875,1296.25,,,,11827.4296875,3261.830078125,496.3699951171875,4668.740234375,11667.1201171875,20870.099609375,23.790000915527344
2024-08-09,2862.194091796875,3331.6298828125,8393.7001953125,75.04022979736328,142.93988037109375,9907.34765625,883.3699951171875,7990.7001953125,3561.5400390625,7777.7001953125,4059.75,79705.90625,130615.0,,,39497.5390625,7269.7099609375,20625.19921875,8168.10009765625,17722.880859375,,5344.16015625,22311.30078125,17090.23046875,10638.5,,9388.9404296875,16745.30078125,7256.99609375,1596.050048828125,2588.429931640625,1583895.0,53051.5390625,35025.0,24367.5,12243.4599609375,2458.590087890625,1944.3900146484375,4418.10009765625,2080.919921875,1297.0699462890625,,,,11865.9296875,,499.19000244140625,4675.27978515625,,21469.0,20.3700008392334
2024-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11771.6904296875,,
2024-08-12,2858.205078125,3325.860107421875,8373.4697265625,74.97235107421875,142.81175231933594,9828.5478515625,885.6500244140625,8028.5,3568.199951171875,7813.7001953125,4040.469970703125,79648.921875,131116.0,,,39357.01171875,7250.669921875,20677.19921875,8210.2998046875,17726.470703125,,5344.39013671875,22398.900390625,17111.650390625,10646.2001953125,,9378.8203125,16780.609375,7297.625,1606.6600341796875,2618.300048828125,1588905.0,53040.3515625,,24347.0,12281.25,2460.89990234375,1927.510009765625,4421.2099609375,2062.080078125,,,,,11873.7099609375,3235.3798828125,499.0799865722656,4671.8798828125,11740.66015625,21773.259765625,20.709999084472656
2024-08-13,2867.946044921875,3334.389892578125,8409.2197265625,76.26213836669922,145.2954559326172,9920.546875,888.9099731445312,8042.2001953125,3566.39990234375,7826.7998046875,4049.5,78956.03125,132398.0,,,39765.640625,7275.8701171875,20744.099609375,8235.2001953125,17812.05078125,,5434.43017578125,22618.19921875,17174.060546875,10723.7998046875,,9418.4501953125,17187.609375,7356.63818359375,1609.52001953125,2621.5,1591697.0,53674.19921875,36232.51171875,24139.0,12319.0595703125,2472.9599609375,1951.7900390625,4462.759765625,2095.18994140625,1297.7900390625,,,,11928.1396484375,3258.570068359375,501.6600036621094,4694.919921875,11796.83984375,21796.5703125,18.1200008392334
2024-08-14,2850.654052734375,3309.239990234375,8311.0,76.54336547851562,145.73895263671875,9830.8486328125,890.239990234375,8070.2001953125,3597.820068359375,7850.7001953125,4034.22998046875,79105.8828125,133318.0,,,40008.390625,7333.35986328125,20952.30078125,8281.099609375,17885.599609375,,5455.2099609375,22760.0,17113.359375,10753.0,,9381.33984375,17192.599609375,7436.0390625,1612.3499755859375,2644.5,1607310.0,53718.94921875,36442.4296875,24143.75,12572.5302734375,2494.18994140625,1957.469970703125,4476.10986328125,2084.320068359375,1292.68994140625,,,,12071.830078125,3286.280029296875,504.1000061035156,4727.60009765625,11849.650390625,22027.25,16.190000534057617
2024-08-15,2877.35791015625,3341.949951171875,8370.1201171875,77.4743423461914,147.9269561767578,9982.947265625,905.8599853515625,8083.7998046875,3629.8798828125,7865.5,4081.659912109375,,134153.0,,,40563.05859375,7423.3701171875,21094.19921875,8347.400390625,18183.240234375,,5543.22021484375,23032.69921875,17109.140625,10885.599609375,,9525.7900390625,17594.5,7409.5009765625,1612.93994140625,,1643875.0,54264.921875,36726.640625,,12710.5703125,2522.81005859375,1979.0999755859375,4522.91015625,2135.469970703125,1289.8399658203125,,,,12150.2197265625,3315.72998046875,509.8800048828125,4807.77001953125,11915.01953125,21895.169921875,15.229999542236328
2024-08-16,2879.429931640625,3345.6298828125,8349.8701171875,77.90103912353516,148.5380401611328,9821.9482421875,905.6699829101562,8189.89990234375,3627.330078125,7971.10009765625,4075.780029296875,80436.84375,133953.0,,,40659.76171875,7449.7001953125,21048.900390625,8311.400390625,18322.400390625,,5554.25,23054.599609375,17430.16015625,10949.7001953125,,9516.4404296875,17631.720703125,7432.08984375,1623.9000244140625,2697.22998046875,1649329.0,54083.78125,38062.671875,24541.150390625,12727.75,2533.090087890625,1974.1099853515625,4522.56005859375,2141.919921875,1303.0,,,,12188.73046875,3352.889892578125,511.45001220703125,4840.52001953125,,22349.330078125,14.800000190734863
2024-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11981.400390625,,
2024-08-19,2893.674072265625,3356.969970703125,8356.900390625,78.85140228271484,150.02627563476562,10054.146484375,908.8499755859375,8194.7998046875,3666.199951171875,7980.39990234375,4084.739990234375,80424.6796875,135778.0,,,40896.53125,7484.169921875,21157.5,8356.900390625,18421.689453125,,5608.25,23116.400390625,17569.5703125,11102.5,,9551.4697265625,17876.76953125,7466.8310546875,1648.699951171875,2674.360107421875,1657075.0,54104.6796875,37388.62109375,24572.650390625,12662.1103515625,2540.830078125,1988.1700439453125,4566.47998046875,2167.5,1323.3800048828125,,,,12275.240234375,3355.56005859375,514.5900268554688,4871.41015625,12023.0302734375,22409.630859375,14.649999618530273
2024-08-20,2866.660888671875,3332.699951171875,8252.8701171875,78.60895538330078,149.80943298339844,9982.2470703125,903.0399780273438,8207.599609375,3638.7900390625,7997.7001953125,4068.219970703125,80802.859375,136087.0,,,40834.96875,7485.72998046875,20986.19921875,8273.2998046875,18357.51953125,,5597.1201171875,23037.400390625,17511.080078125,11087.7998046875,,9472.8701171875,17816.939453125,7533.98486328125,1642.77001953125,2696.6298828125,1659275.0,53991.05859375,38062.921875,24698.849609375,12558.080078125,2527.2900390625,1961.6600341796875,4556.259765625,2142.18994140625,1328.1199951171875,,,,12266.5595703125,3370.31005859375,512.27001953125,4857.580078125,12103.8203125,22429.099609375,15.880000114440918
2024-08-21,2856.583984375,3321.639892578125,8229.75,79.3362808227539,150.66690063476562,9904.7470703125,907.6500244140625,8234.0,3663.080078125,8010.5,4095.429931640625,80905.296875,136464.0,,,40890.48828125,7524.72021484375,21187.19921875,8283.400390625,18448.94921875,,5620.85009765625,23121.69921875,17391.009765625,11114.900390625,,9506.1298828125,17918.990234375,7554.5927734375,1635.3199462890625,2701.1298828125,1621076.0,53864.73046875,37951.80078125,24770.19921875,12502.9697265625,2523.93994140625,1956.8699951171875,4573.169921875,2170.56005859375,1337.8299560546875,,,,12250.1103515625,3373.760009765625,513.9500122070312,4885.27978515625,12187.4404296875,22237.890625,16.270000457763672
2024-08-22,2848.77197265625,3313.139892578125,8162.18017578125,78.87080383300781,149.30679321289062,9921.34765625,908.3599853515625,8258.099609375,3653.590087890625,8027.0,4109.0400390625,81053.1875,135173.0,,,40712.78125,7524.10986328125,21104.69921875,8288.0,18493.390625,,5570.64013671875,23037.5,17641.0,11156.2998046875,,9480.849609375,17619.349609375,7488.67578125,1641.6600341796875,2707.669921875,1577420.0,53316.19921875,38211.01171875,24811.5,12469.349609375,2541.10009765625,1969.52001953125,4572.66015625,2150.030029296875,1341.030029296875,,,,12305.4501953125,3373.580078125,515.739990234375,4885.0,12194.4296875,22148.830078125,17.549999237060547
2024-08-23,2854.367919921875,3327.18994140625,8181.919921875,80.31574249267578,151.58349609375,9668.0478515625,908.5599975585938,8249.099609375,3689.7099609375,8023.89990234375,4112.91015625,81086.2109375,135608.0,,,41175.078125,7577.0400390625,21189.5,8327.7998046875,18633.099609375,,5634.60986328125,23286.099609375,17612.099609375,11278.099609375,,9559.0,17877.7890625,7544.2978515625,1635.739990234375,2701.68994140625,1606967.0,53490.921875,38364.26953125,24823.150390625,12529.990234375,2559.27001953125,1972.4300537109375,4611.77001953125,2218.699951171875,1354.8699951171875,,,,12347.4599609375,3387.989990234375,518.1300048828125,4909.2001953125,,22158.05078125,15.859999656677246
2024-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12262.6396484375,,
2024-08-26,2855.52001953125,3324.219970703125,8194.650390625,79.9569320678711,151.14984130859375,9565.7490234375,907.489990234375,8311.5,3694.81005859375,8084.5,4131.64990234375,81698.109375,136889.0,,,41240.51953125,7590.3701171875,,,18617.01953125,,5616.83984375,23349.0,17798.73046875,11265.5,,9631.490234375,17725.76953125,7606.19482421875,1638.9599609375,2698.010009765625,1593003.0,53171.30859375,38110.21875,25010.599609375,12589.830078125,2567.1201171875,1963.97998046875,4607.10009765625,2217.919921875,1364.81005859375,,,,12354.349609375,3396.030029296875,518.0499877929688,4896.68994140625,12261.1796875,22240.119140625,16.149999618530273
2024-08-27,2848.73095703125,3305.330078125,8103.759765625,80.32544708251953,151.3765106201172,9748.748046875,907.9400024414062,8297.099609375,3697.31005859375,8071.2001953125,4117.06982421875,81711.7578125,136776.0,,,41250.5,7565.77978515625,21162.099609375,8345.5,18681.810546875,,5625.7998046875,23260.0,17874.669921875,11326.900390625,,9679.26953125,17754.8203125,7597.880859375,1652.2900390625,2689.25,1616134.0,52474.30859375,38288.62109375,25017.75,12451.1103515625,2556.75,1972.7099609375,4599.43017578125,2203.0,1364.31005859375,,,,12296.7197265625,3398.469970703125,518.8800048828125,4898.77978515625,12182.2001953125,22185.0,15.430000305175781
2024-08-28,2837.428955078125,3286.5,8078.81982421875,80.04421997070312,150.65704345703125,9757.1484375,910.739990234375,8291.2998046875,3700.25,8071.39990234375,4132.830078125,81785.5625,137344.0,,,41091.421875,7577.669921875,21066.900390625,8343.900390625,18782.2890625,,5592.18017578125,23127.0,17692.44921875,11332.0,,9672.6796875,17556.029296875,7658.875,1675.239990234375,2689.830078125,1617544.0,52439.87109375,38371.76171875,25052.349609375,12470.599609375,2562.5400390625,1969.8299560546875,4600.06005859375,2188.639892578125,1365.719970703125,,,,12348.7001953125,3391.030029296875,520.5999755859375,4913.02978515625,12117.150390625,22370.66015625,17.110000610351562
2024-08-29,2823.10595703125,3277.679931640625,8154.43994140625,80.34484100341797,150.755615234375,9833.1484375,923.780029296875,8263.599609375,3706.090087890625,8045.10009765625,4174.66015625,82134.609375,136041.0,,,41335.05078125,7640.9501953125,21031.099609375,8379.599609375,18912.5703125,,5591.9599609375,23227.5,17786.3203125,11358.599609375,,9705.48046875,17516.4296875,7627.60400390625,1653.550048828125,2662.280029296875,1660144.0,53138.9609375,38362.53125,25151.94921875,12353.6103515625,2587.89990234375,1991.1300048828125,4662.52001953125,2202.97998046875,1357.4100341796875,,,,12417.7197265625,3404.469970703125,524.5700073242188,4966.27001953125,12145.150390625,22201.849609375,15.649999618530273
2024-08-30,2842.214111328125,3321.429931640625,8348.48046875,80.47090911865234,151.95802307128906,,918.6599731445312,8316.7001953125,3730.0,8091.89990234375,4184.39990234375,82365.7734375,136004.0,,,41563.078125,7630.9501953125,21086.5,8376.599609375,18906.919921875,,5648.39990234375,23346.19921875,17989.0703125,11401.900390625,,9779.080078125,17713.619140625,7670.73291015625,1678.800048828125,2674.31005859375,1717564.0,52913.5,38647.75,25235.900390625,12447.6796875,2595.9599609375,1989.300048828125,4679.7099609375,2217.6298828125,1359.0699462890625,,,,12436.58984375,3442.929931640625,525.0499877929688,4957.97998046875,,22268.08984375,15.0
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12189.400390625,,
2024-09-02,2811.034912109375,3265.010009765625,8172.2099609375,,,10110.146484375,920.6900024414062,8330.7998046875,3735.889892578125,8109.89990234375,4180.330078125,82559.84375,134981.0,,,,7646.419921875,20980.5,8363.7998046875,18930.849609375,,,,17691.970703125,11395.2998046875,,9813.5498046875,,7694.52978515625,1678.18994140625,2681.0,1754833.0,52493.37890625,38700.87109375,25278.69921875,12555.51953125,2589.97998046875,,4695.3798828125,,1353.6400146484375,,,,12451.48046875,3463.080078125,524.9400024414062,4973.06982421875,12167.4697265625,22235.099609375,
2024-09-03,2802.97900390625,3273.429931640625,8268.0498046875,79.20052337646484,148.83370971679688,10021.7470703125,908.8499755859375,8322.7001953125,3651.56005859375,8103.2001953125,4147.669921875,82555.4375,134353.0,,,40936.9296875,7575.10009765625,20808.599609375,8298.5,18747.109375,,5528.93017578125,23042.5,17651.490234375,11279.2001953125,,9716.8603515625,17136.30078125,7616.52099609375,1676.6500244140625,2664.6298828125,1735253.0,51589.421875,38686.30859375,25279.849609375,12534.509765625,2565.780029296875,1987.2900390625,4655.47021484375,2149.2099609375,1364.5999755859375,,,,12348.1904296875,3480.340087890625,519.8400268554688,4912.52001953125,12180.3701171875,22092.2109375,20.719999313354492
2024-09-04,2784.278076171875,3252.159912109375,8226.240234375,78.85140228271484,148.54788208007812,9984.84765625,896.97998046875,8157.0,3627.22998046875,7950.5,4168.72021484375,82352.640625,136111.0,,,40974.96875,7500.97021484375,20808.599609375,8269.599609375,18591.849609375,,5520.06982421875,23040.80078125,17457.33984375,11213.900390625,,9644.9599609375,17084.30078125,7672.89599609375,1670.239990234375,2580.800048828125,1796920.0,51811.37109375,37047.609375,25198.69921875,12553.349609375,2531.719970703125,1979.06005859375,4586.169921875,2145.219970703125,1365.489990234375,,,,12176.169921875,3441.3798828125,514.8200073242188,4848.18017578125,12128.1396484375,21092.75,21.31999969482422
2024-09-05,2788.31396484375,3257.760009765625,8249.66015625,78.87080383300781,148.02552795410156,9936.7470703125,891.8599853515625,8187.7001953125,3644.679931640625,7982.39990234375,4181.81005859375,82201.15625,136502.0,,,40755.75,7431.9599609375,20762.5,8241.7001953125,18576.5,,5503.41015625,22988.30078125,17444.30078125,11273.5,,9674.0498046875,17127.66015625,7681.04296875,1664.8199462890625,2575.5,1765465.0,51661.48046875,36657.08984375,25145.099609375,12678.66015625,2509.300048828125,1962.719970703125,4569.2900390625,2132.050048828125,1404.280029296875,,,,12031.33984375,3458.659912109375,512.0499877929688,4815.14990234375,12099.490234375,21187.7109375,19.899999618530273
2024-09-06,2765.806884765625,3231.35009765625,8130.77001953125,77.38706970214844,145.6206817626953,9771.1484375,879.2899780273438,8214.7998046875,3581.409912109375,8013.39990234375,4170.83984375,81183.9296875,134572.0,,,40345.41015625,7352.2998046875,20494.0,8181.5,18301.900390625,,5408.419921875,22781.400390625,,11173.0,,9571.9599609375,16690.830078125,7721.84619140625,1653.1199951171875,2544.280029296875,1721668.0,51083.44140625,36391.46875,24852.150390625,12615.509765625,2480.989990234375,1955.47998046875,4506.9599609375,2091.409912109375,1427.6400146484375,,,,11908.240234375,3454.469970703125,506.55999755859375,4738.06005859375,,21435.189453125,22.3799991607666
2024-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11982.2998046875,,
2024-09-09,2736.488037109375,3192.949951171875,8063.27001953125,78.16287231445312,147.17791748046875,9699.5478515625,888.3099975585938,8191.89990234375,3614.8798828125,7988.10009765625,4240.56982421875,81559.5390625,134737.0,,,40829.58984375,7425.259765625,20650.900390625,8270.7998046875,18443.560546875,,5471.0498046875,23027.19921875,17196.9609375,11272.7998046875,,9654.8896484375,16884.599609375,7702.73876953125,1651.489990234375,2535.929931640625,1738556.0,51136.05078125,36215.75,24936.400390625,12621.6201171875,2511.43994140625,1959.97998046875,4521.85009765625,2097.780029296875,1431.1300048828125,,,,11980.6396484375,3496.530029296875,510.70001220703125,4778.66015625,11962.900390625,21144.439453125,19.450000762939453
